"","date","time","depth","water_temp","salinity","conductivity","ec25","density","sT","chl_f","chl_a","tur_range","do","weiss_do","v","gg_do"
"173","2021/09/02","12:40:03",-0.4783,30.087,32.008,53.987,48553.099,1019.453,19.455,0.33,0.33,0.75,102.78,6.465,7.53,NA
"174","2021/09/02","12:40:03",-0.4783,30.086,32.013,53.994,48560.877,1019.458,19.46,0.3,0.3,0.77,102.66,6.457,7.54,NA
"175","2021/09/02","12:40:03",-0.4783,30.085,32.021,54.005,48571.358,1019.464,19.466,0.27,0.27,0.75,102.73,6.461,7.52,NA
"176","2021/09/02","12:40:03",-0.4783,30.085,32.025,54.011,48576.49,1019.467,19.469,0.27,0.27,0.74,102.66,6.456,7.54,NA
"177","2021/09/02","12:40:03",-0.4783,30.084,32.032,54.02,48586.365,1019.473,19.475,0.28,0.28,0.71,102.85,6.469,7.54,NA
"178","2021/09/02","12:40:03",-0.4783,30.081,32.04,54.029,48596.775,1019.479,19.481,0.29,0.29,0.7,102.87,6.47,7.51,NA
"179","2021/09/02","12:40:03",-0.4783,30.077,32.042,54.029,48600.1,1019.482,19.484,0.27,0.27,0.71,102.86,6.47,7.55,NA
"180","2021/09/02","12:40:04",-0.4783,30.074,32.049,54.036,48609.874,1019.489,19.491,0.28,0.28,0.72,102.73,6.461,7.52,NA
"181","2021/09/02","12:40:04",-0.4783,30.068,32.055,54.039,48618.428,1019.495,19.497,0.29,0.29,0.72,102.52,6.448,7.54,NA
"182","2021/09/02","12:40:04",-0.4783,30.063,32.054,54.032,48617.365,1019.496,19.498,0.29,0.29,0.75,102.59,6.455,7.52,NA
"183","2021/09/02","12:40:04",-0.4783,30.059,32.061,54.04,48627.787,1019.503,19.505,0.28,0.28,0.77,102.76,6.467,7.54,NA
"184","2021/09/02","12:40:04",NA,30.055,32.071,54.05,48640.901,1019.512,19.514,0.27,0.27,0.71,102.77,6.468,7.54,NA
